Laikotarpis;Rodiklis;Administracinė teritorija;Lytis;Matavimo vienetai;Reikšmė
2004;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;35.0
2005;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;35.0
2006;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;36.0
2007;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;36.0
2008;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;36.0
2009;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;37.0
2010;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;37.0
2011;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;35.0
2012;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;36.0
2013;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;36.0
2014;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;37.0
2015;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;37.0
2016;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;38.0
2017;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;38.0
2018;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;39.0
2019;Medianinis gyventojų amžius metų pradžioje;Kaišiadorių r. sav.;Vyrai;metai;39.0
2001;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;32.0
2002;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;33.0
2003;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;34.0
2004;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;34.0
2005;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;35.0
2006;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;35.0
2007;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;36.0
2008;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;36.0
2009;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;36.0
2010;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;37.0
2011;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;37.0
2012;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;37.0
2013;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;37.0
2014;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;37.0
2015;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;37.0
2016;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;37.0
2017;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;37.0
2018;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;38.0
2019;Medianinis gyventojų amžius metų pradžioje;Kauno m. sav.;Vyrai;metai;37.0
2001;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;32.0
2002;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;33.0
2003;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;33.0
2004;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;34.0
2005;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;34.0
2006;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;35.0
2007;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;35.0
2008;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;35.0
2009;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;35.0
2010;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;36.0
2011;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;36.0
2012;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;36.0
2013;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;36.0
2014;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;37.0
2015;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;37.0
2016;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;37.0
2017;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;37.0
2018;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;37.0
2019;Medianinis gyventojų amžius metų pradžioje;Kauno r. sav.;Vyrai;metai;37.0
2001;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;33.0
2002;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;34.0
2003;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;34.0
2004;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;35.0
2005;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;35.0
2006;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;36.0
2007;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;36.0
2008;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;36.0
2009;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;37.0
2010;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;37.0
2011;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;39.0
2012;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;39.0
2013;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;40.0
2014;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;40.0
2015;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;41.0
2016;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;41.0
2017;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;42.0
2018;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;42.0
2019;Medianinis gyventojų amžius metų pradžioje;Kėdainių r. sav.;Vyrai;metai;43.0
2001;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;36.0
2002;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;36.0
2003;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;36.0
2004;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;37.0
2005;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;37.0
2006;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;38.0
2007;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;38.0
2008;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;38.0
2009;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;39.0
2010;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;39.0
2011;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;40.0
2012;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;41.0
2013;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;41.0
2014;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;42.0
2015;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;42.0
2016;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;42.0
2017;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;43.0
2018;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;44.0
2019;Medianinis gyventojų amžius metų pradžioje;Prienų r. sav.;Vyrai;metai;44.0
2001;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;34.0
2002;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;35.0
2003;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;35.0
2004;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;35.0
2005;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;36.0
2006;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;36.0
2007;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;36.0
2008;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;37.0
2009;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;37.0
2010;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;38.0
2011;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;39.0
2012;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;40.0
2013;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;40.0
2014;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;41.0
2015;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;41.0
2016;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;42.0
2017;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;42.0
2018;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;43.0
2019;Medianinis gyventojų amžius metų pradžioje;Raseinių r. sav.;Vyrai;metai;43.0
2001;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;34.0
2002;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;34.0
2003;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;35.0
2004;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;35.0
2005;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;36.0
2006;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;36.0
2007;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;36.0
2008;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;37.0
2009;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;37.0
2010;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;37.0
2011;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;37.0
2012;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;38.0
2013;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;38.0
2014;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;38.0
2015;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;38.0
2016;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;38.0
2017;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;38.0
2018;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;38.0
2019;Medianinis gyventojų amžius metų pradžioje;Klaipėdos m. sav.;Vyrai;metai;38.0
2001;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;32.0
2002;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;33.0
2003;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;33.0
2004;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;34.0
2005;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;34.0
2006;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;35.0
2007;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;35.0
2008;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;35.0
2009;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;35.0
2010;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;36.0
2011;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;36.0
2012;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;36.0
2013;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;37.0
2014;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;37.0
2015;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;37.0
2016;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;38.0
2017;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;38.0
2018;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;39.0
2019;Medianinis gyventojų amžius metų pradžioje;Klaipėdos r. sav.;Vyrai;metai;39.0
2001;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;33.0
2002;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;33.0
2003;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;33.0
2004;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;34.0
2005;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;34.0
2006;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;35.0
2007;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;35.0
2008;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;35.0
2009;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;35.0
2010;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;36.0
2011;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;37.0
2012;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;38.0
2013;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;38.0
2014;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;39.0
2015;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;39.0
2016;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;40.0
2017;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;40.0
2018;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;41.0
2019;Medianinis gyventojų amžius metų pradžioje;Kretingos r. sav.;Vyrai;metai;41.0
2001;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;32.0
2002;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;33.0
2003;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;33.0
2004;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;35.0
2005;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;36.0
2006;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;37.0
2007;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;38.0
2008;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;38.0
2009;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;38.0
2010;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;38.0
2011;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;38.0
2012;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;38.0
2013;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;38.0
2014;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;39.0
2015;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;38.0
2016;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;39.0
2017;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;39.0
2018;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;40.0
2019;Medianinis gyventojų amžius metų pradžioje;Neringos sav.;Vyrai;metai;40.0
2001;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;33.0
2002;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;33.0
2003;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;34.0
2004;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;34.0
2005;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;35.0
2006;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;35.0
2007;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;36.0
2008;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;36.0
2009;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;36.0
2010;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;37.0
2011;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;40.0
2012;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;41.0
2013;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;42.0
2014;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;42.0
2015;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;42.0
2016;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;42.0
2017;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;43.0
2018;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;44.0
2019;Medianinis gyventojų amžius metų pradžioje;Palangos m. sav.;Vyrai;metai;44.0
2001;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;34.0
2002;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;34.0
2003;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;34.0
2004;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;35.0
2005;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;35.0
2006;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;35.0
2007;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;36.0
2008;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;36.0
2009;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;37.0
2010;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;37.0
2011;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;40.0
2012;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;41.0
2013;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;42.0
2014;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;42.0
2015;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;43.0
2016;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;44.0
2017;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;44.0
2018;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;45.0
2019;Medianinis gyventojų amžius metų pradžioje;Skuodo r. sav.;Vyrai;metai;46.0
2001;Medianinis gyventojų amžius metų pradžioje;Šilutės r. sav.;Vyrai;metai;31.0
2002;Medianinis gyventojų amžius metų pradžioje;Šilutės r. sav.;Vyrai;metai;31.0
