Laikotarpis;Rodiklis;Administracinė teritorija;Gyvenamoji vietovė;Matavimo vienetai;Reikšmė
2003;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;29500
2004;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;28951
2005;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;28239
2006;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;27328
2007;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;26665
2008;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;25967
2009;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;25310
2010;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;24501
2011;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;23460
2012;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;22796
2013;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;22210
2014;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;21677
2015;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;21332
2016;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;20824
2017;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;20210
2018;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;19606
2019;Nuolatinių gyventojų skaičius metų pradžioje;Akmenės r. sav.;Miestas ir kaimas;asmenys;19124
1996;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;33764
1997;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;33230
1998;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;32956
1999;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;32605
2000;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;32316
2001;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;31940
2002;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;31656
2003;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;31367
2004;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;31012
2005;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;30536
2006;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;29746
2007;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;29083
2008;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;28543
2009;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;28085
2010;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;27427
2011;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;26322
2012;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;25584
2013;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;24890
2014;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;24306
2015;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;23807
2016;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;23147
2017;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;22449
2018;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;21583
2019;Nuolatinių gyventojų skaičius metų pradžioje;Joniškio r. sav.;Miestas ir kaimas;asmenys;21115
1996;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;42438
1997;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;42152
1998;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;41806
1999;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;41411
2000;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;41027
2001;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;40858
2002;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;40469
2003;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;40178
2004;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;39498
2005;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;38551
2006;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;37383
2007;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;36488
2008;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;35602
2009;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;34777
2010;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;33842
2011;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;32566
2012;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;31722
2013;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;31037
2014;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;30305
2015;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;29559
2016;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;28647
2017;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;27745
2018;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;26778
2019;Nuolatinių gyventojų skaičius metų pradžioje;Kelmės r. sav.;Miestas ir kaimas;asmenys;26019
1996;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;30580
1997;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;30370
1998;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;30137
1999;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;29896
2000;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;29673
2001;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;29528
2002;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;29157
2003;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;28926
2004;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;28535
2005;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;28025
2006;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;27252
2007;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;26589
2008;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;25953
2009;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;25434
2010;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;24705
2011;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;23847
2012;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;23170
2013;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;22549
2014;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;21979
2015;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;21555
2016;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;20956
2017;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;20311
2018;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;19546
2019;Nuolatinių gyventojų skaičius metų pradžioje;Pakruojo r. sav.;Miestas ir kaimas;asmenys;19071
1996;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;54318
1997;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;53996
1998;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;53681
1999;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;53172
2000;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;52664
2001;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;52203
2002;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;51711
2003;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;51212
2004;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;50638
2005;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;49668
2006;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;48474
2007;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;47500
2008;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;46681
2009;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;45668
2010;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;44518
2011;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;42606
2012;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;41489
2013;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;40567
2014;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;39689
2015;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;39043
2016;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;38253
2017;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;37112
2018;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;36170
2019;Nuolatinių gyventojų skaičius metų pradžioje;Radviliškio r. sav.;Miestas ir kaimas;asmenys;35520
1996;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;141129
1997;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;140148
1998;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;138856
1999;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;137128
2000;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;135541
2001;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;134032
2002;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;131977
2003;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;130366
2004;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;127805
2005;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;125360
2006;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;122236
2007;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;120272
2008;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;117829
2009;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;116196
2010;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;114506
2011;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;109748
2012;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;107689
2013;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;106470
2014;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;105610
2015;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;104569
2016;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;102981
2017;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;101214
2018;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;100575
2019;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių m. sav.;Miestas ir kaimas;asmenys;100131
1996;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;51222
1997;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;51452
1998;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;51545
1999;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;51715
2000;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;51729
2001;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;51617
2002;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;51427
2003;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;51234
2004;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;51002
2005;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;50559
2006;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;49342
2007;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;48624
2008;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;48124
2009;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;47883
2010;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;46779
2011;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;44561
2012;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;43374
2013;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;42748
2014;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;42197
2015;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;41767
2016;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;41521
2017;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;41441
2018;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;41209
2019;Nuolatinių gyventojų skaičius metų pradžioje;Šiaulių r. sav.;Miestas ir kaimas;asmenys;41507
1996;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;39560
1997;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;39305
1998;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;38925
1999;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;38439
2000;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;38076
2001;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;37795
2002;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;37288
2003;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;36852
2004;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;36314
2005;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;35517
2006;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;34429
2007;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;33692
2008;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;32954
2009;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;32291
2010;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;31511
2011;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;30331
2012;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;29657
2013;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;29184
2014;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;28665
2015;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;28162
2016;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;27565
2017;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;26800
2018;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;26043
2019;Nuolatinių gyventojų skaičius metų pradžioje;Jurbarko r. sav.;Miestas ir kaimas;asmenys;25452
1996;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;12188
1997;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;12247
1998;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;12266
1999;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;12247
2000;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;12190
2001;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;12212
2002;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;12093
2003;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;11974
2004;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;11745
2005;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;11476
2006;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;11094
2007;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;10808
2008;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;10468
2009;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;10190
2010;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;9942
2011;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;9535
2012;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;9297
2013;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;9124
2014;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;8928
2015;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;8711
2016;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;8414
2017;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;8094
2018;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;7793
2019;Nuolatinių gyventojų skaičius metų pradžioje;Pagėgių sav.;Miestas ir kaimas;asmenys;7543
1996;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;32613
1997;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;32367
1998;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;32063
1999;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;31814
2000;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;31686
2001;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;31538
2002;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;31405
2003;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;31121
2004;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;30768
2005;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;30326
2006;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;29586
2007;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;28930
2008;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;28439
2009;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;27936
2010;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;27416
2011;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;26586
2012;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;26047
2013;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;25533
2014;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;25191
2015;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;24869
2016;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;24433
2017;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;23791
2018;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;23060
2019;Nuolatinių gyventojų skaičius metų pradžioje;Šilalės r. sav.;Miestas ir kaimas;asmenys;22410
1996;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;54684
1997;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;54248
1998;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;53794
1999;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;53334
2000;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;52972
2001;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;52732
2002;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;52196
2003;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;51861
2004;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;51352
