;Laikotarpis;Administracinė teritorija;population;Amžius;women;proportion;population_women;population_men
13344;2012;Šakių r. sav.;32026.0;75 ir vyresni;2298;1.149;36797.874;-4771.874000000003
13345;2013;Šakių r. sav.;31402.0;Iš viso pagal amžių;1120;0.56;17585.120000000003;13816.879999999997
13346;2013;Šakių r. sav.;31402.0;0–4;957;0.4785;15025.857;16376.143
13347;2013;Šakių r. sav.;31402.0;5–9;917;0.4585;14397.817000000001;17004.182999999997
13348;2013;Šakių r. sav.;31402.0;10–14;976;0.488;15324.176;16077.824
13349;2013;Šakių r. sav.;31402.0;15–19;936;0.468;14696.136;16705.864
13350;2013;Šakių r. sav.;31402.0;20–24;902;0.451;14162.302;17239.698
13351;2013;Šakių r. sav.;31402.0;25–29;743;0.3715;11665.843;19736.157
13352;2013;Šakių r. sav.;31402.0;30–34;931;0.4655;14617.631000000001;16784.369
13353;2013;Šakių r. sav.;31402.0;35–39;1028;0.514;16140.628;15261.372
13354;2013;Šakių r. sav.;31402.0;40–44;1078;0.539;16925.678;14476.322
13355;2013;Šakių r. sav.;31402.0;45–49;994;0.497;15606.794;15795.206
13356;2013;Šakių r. sav.;31402.0;50–54;985;0.4925;15465.485;15936.515
13357;2013;Šakių r. sav.;31402.0;55–59;1103;0.5515;17318.203;14083.796999999999
13358;2013;Šakių r. sav.;31402.0;60–64;1205;0.6025;18919.705;12482.294999999998
13359;2013;Šakių r. sav.;31402.0;65–69;1537;0.7685;24132.436999999998;7269.563000000002
13360;2013;Šakių r. sav.;31402.0;70–74;1684;0.842;26440.484;4961.516
13361;2013;Šakių r. sav.;31402.0;75 ir vyresni;2255;1.1275;35405.755;-4003.7549999999974
13362;2014;Šakių r. sav.;30861.0;Iš viso pagal amžių;1117;0.5585;17235.8685;13625.1315
13363;2014;Šakių r. sav.;30861.0;0–4;963;0.4815;14859.5715;16001.4285
13364;2014;Šakių r. sav.;30861.0;5–9;919;0.4595;14180.629500000001;16680.370499999997
13365;2014;Šakių r. sav.;30861.0;10–14;976;0.488;15060.168;15800.832
13366;2014;Šakių r. sav.;30861.0;15–19;904;0.452;13949.172;16911.828
13367;2014;Šakių r. sav.;30861.0;20–24;938;0.469;14473.809;16387.191
13368;2014;Šakių r. sav.;30861.0;25–29;718;0.359;11079.099;19781.900999999998
13369;2014;Šakių r. sav.;30861.0;30–34;854;0.427;13177.646999999999;17683.353000000003
13370;2014;Šakių r. sav.;30861.0;35–39;987;0.4935;15229.9035;15631.0965
13371;2014;Šakių r. sav.;30861.0;40–44;1105;0.5525;17050.7025;13810.2975
13372;2014;Šakių r. sav.;30861.0;45–49;1039;0.5195;16032.289499999999;14828.710500000001
13373;2014;Šakių r. sav.;30861.0;50–54;964;0.482;14875.002;15985.998
13374;2014;Šakių r. sav.;30861.0;55–59;1080;0.54;16664.940000000002;14196.059999999998
13375;2014;Šakių r. sav.;30861.0;60–64;1209;0.6045;18655.4745;12205.5255
13376;2014;Šakių r. sav.;30861.0;65–69;1494;0.747;23053.167;7807.832999999999
13377;2014;Šakių r. sav.;30861.0;70–74;1798;0.899;27744.039;3116.9609999999993
13378;2014;Šakių r. sav.;30861.0;75 ir vyresni;2240;1.12;34564.32;-3703.3199999999997
13379;2015;Šakių r. sav.;30321.0;Iš viso pagal amžių;1110;0.555;16828.155000000002;13492.844999999998
13380;2015;Šakių r. sav.;30321.0;0–4;996;0.498;15099.858;15221.142
13381;2015;Šakių r. sav.;30321.0;5–9;874;0.437;13250.277;17070.722999999998
13382;2015;Šakių r. sav.;30321.0;10–14;992;0.496;15039.216;15281.784
13383;2015;Šakių r. sav.;30321.0;15–19;908;0.454;13765.734;16555.266
13384;2015;Šakių r. sav.;30321.0;20–24;924;0.462;14008.302000000001;16312.697999999999
13385;2015;Šakių r. sav.;30321.0;25–29;711;0.3555;10779.1155;19541.8845
13386;2015;Šakių r. sav.;30321.0;30–34;793;0.3965;12022.2765;18298.7235
13387;2015;Šakių r. sav.;30321.0;35–39;995;0.4975;15084.6975;15236.3025
13388;2015;Šakių r. sav.;30321.0;40–44;1065;0.5325;16145.932499999999;14175.067500000001
13389;2015;Šakių r. sav.;30321.0;45–49;1100;0.55;16676.550000000003;13644.449999999997
13390;2015;Šakių r. sav.;30321.0;50–54;931;0.4655;14114.425500000001;16206.574499999999
13391;2015;Šakių r. sav.;30321.0;55–59;1110;0.555;16828.155000000002;13492.844999999998
13392;2015;Šakių r. sav.;30321.0;60–64;1162;0.581;17616.501;12704.499
13393;2015;Šakių r. sav.;30321.0;65–69;1414;0.707;21436.947;8884.053
13394;2015;Šakių r. sav.;30321.0;70–74;1862;0.931;28228.851000000002;2092.1489999999976
13395;2015;Šakių r. sav.;30321.0;75 ir vyresni;2222;1.111;33686.631;-3365.631000000001
13396;2016;Šakių r. sav.;29693.0;Iš viso pagal amžių;1107;0.5535;16435.0755;13257.924500000001
13397;2016;Šakių r. sav.;29693.0;0–4;984;0.492;14608.956;15084.044
13398;2016;Šakių r. sav.;29693.0;5–9;932;0.466;13836.938;15856.062
13399;2016;Šakių r. sav.;29693.0;10–14;941;0.4705;13970.556499999999;15722.443500000001
13400;2016;Šakių r. sav.;29693.0;15–19;917;0.4585;13614.2405;16078.7595
13401;2016;Šakių r. sav.;29693.0;20–24;951;0.4755;14119.021499999999;15573.978500000001
13402;2016;Šakių r. sav.;29693.0;25–29;676;0.338;10036.234;19656.766
13403;2016;Šakių r. sav.;29693.0;30–34;830;0.415;12322.595;17370.405
13404;2016;Šakių r. sav.;29693.0;35–39;959;0.4795;14237.7935;15455.2065
13405;2016;Šakių r. sav.;29693.0;40–44;1062;0.531;15766.983;13926.017
13406;2016;Šakių r. sav.;29693.0;45–49;1083;0.5415;16078.7595;13614.2405
13407;2016;Šakių r. sav.;29693.0;50–54;970;0.485;14401.105;15291.895
13408;2016;Šakių r. sav.;29693.0;55–59;1040;0.52;15440.36;14252.64
13409;2016;Šakių r. sav.;29693.0;60–64;1193;0.5965;17711.8745;11981.125499999998
13410;2016;Šakių r. sav.;29693.0;65–69;1451;0.7255;21542.271500000003;8150.728499999997
13411;2016;Šakių r. sav.;29693.0;70–74;1822;0.911;27050.323;2642.6769999999997
13412;2016;Šakių r. sav.;29693.0;75 ir vyresni;2184;1.092;32424.756;-2731.756000000001
13413;2017;Šakių r. sav.;28938.0;Iš viso pagal amžių;1107;0.5535;16017.182999999999;12920.817000000001
13414;2017;Šakių r. sav.;28938.0;0–4;1004;0.502;14526.876;14411.124
13415;2017;Šakių r. sav.;28938.0;5–9;941;0.4705;13615.329;15322.671
13416;2017;Šakių r. sav.;28938.0;10–14;903;0.4515;13065.507;15872.493
13417;2017;Šakių r. sav.;28938.0;15–19;951;0.4755;13760.019;15177.981
13418;2017;Šakių r. sav.;28938.0;20–24;948;0.474;13716.612;15221.388
13419;2017;Šakių r. sav.;28938.0;25–29;714;0.357;10330.866;18607.134
13420;2017;Šakių r. sav.;28938.0;30–34;693;0.3465;10027.017;18910.983
13421;2017;Šakių r. sav.;28938.0;35–39;971;0.4855;14049.399;14888.601
13422;2017;Šakių r. sav.;28938.0;40–44;1053;0.5265;15235.857;13702.143
13423;2017;Šakių r. sav.;28938.0;45–49;1089;0.5445;15756.741;13181.259
13424;2017;Šakių r. sav.;28938.0;50–54;986;0.493;14266.434;14671.566
13425;2017;Šakių r. sav.;28938.0;55–59;1032;0.516;14932.008;14005.992
13426;2017;Šakių r. sav.;28938.0;60–64;1236;0.618;17883.684;11054.315999999999
13427;2017;Šakių r. sav.;28938.0;65–69;1385;0.6925;20039.565;8898.435000000001
13428;2017;Šakių r. sav.;28938.0;70–74;1848;0.924;26738.712;2199.2880000000005
13429;2017;Šakių r. sav.;28938.0;75 ir vyresni;2161;1.0805;31267.509000000002;-2329.509000000002
13430;2018;Šakių r. sav.;28039.0;Iš viso pagal amžių;1102;0.551;15449.489000000001;12589.510999999999
13431;2018;Šakių r. sav.;28039.0;0–4;1012;0.506;14187.734;13851.266
13432;2018;Šakių r. sav.;28039.0;5–9;938;0.469;13150.291;14888.709
13433;2018;Šakių r. sav.;28039.0;10–14;888;0.444;12449.316;15589.684
13434;2018;Šakių r. sav.;28039.0;15–19;985;0.4925;13809.2075;14229.7925
13435;2018;Šakių r. sav.;28039.0;20–24;909;0.4545;12743.7255;15295.2745
13436;2018;Šakių r. sav.;28039.0;25–29;715;0.3575;10023.9425;18015.057500000003
13437;2018;Šakių r. sav.;28039.0;30–34;606;0.303;8495.817;19543.183
13438;2018;Šakių r. sav.;28039.0;35–39;997;0.4985;13977.4415;14061.5585
13439;2018;Šakių r. sav.;28039.0;40–44;1045;0.5225;14650.377499999999;13388.622500000001
13440;2018;Šakių r. sav.;28039.0;45–49;1103;0.5515;15463.5085;12575.4915
13441;2018;Šakių r. sav.;28039.0;50–54;997;0.4985;13977.4415;14061.5585
13442;2018;Šakių r. sav.;28039.0;55–59;1006;0.503;14103.617;13935.383
13443;2018;Šakių r. sav.;28039.0;60–64;1207;0.6035;16921.536500000002;11117.463499999998
13444;2018;Šakių r. sav.;28039.0;65–69;1382;0.691;19374.948999999997;8664.051000000003
13445;2018;Šakių r. sav.;28039.0;70–74;1826;0.913;25599.607;2439.393
13446;2018;Šakių r. sav.;28039.0;75 ir vyresni;2179;1.0895;30548.490499999996;-2509.4904999999962
13447;2019;Šakių r. sav.;27341.0;Iš viso pagal amžių;1103;0.5515;15078.5615;12262.4385
13448;2019;Šakių r. sav.;27341.0;0–4;1073;0.5365;14668.4465;12672.5535
13449;2019;Šakių r. sav.;27341.0;5–9;980;0.49;13397.09;13943.91
13450;2019;Šakių r. sav.;27341.0;10–14;884;0.442;12084.722;15256.278
13451;2019;Šakių r. sav.;27341.0;15–19;981;0.4905;13410.7605;13930.2395
13452;2019;Šakių r. sav.;27341.0;20–24;878;0.439;12002.699;15338.301
13453;2019;Šakių r. sav.;27341.0;25–29;750;0.375;10252.875;17088.125
13454;2019;Šakių r. sav.;27341.0;30–34;589;0.2945;8051.924499999999;19289.0755
13455;2019;Šakių r. sav.;27341.0;35–39;897;0.4485;12262.4385;15078.5615
13456;2019;Šakių r. sav.;27341.0;40–44;1035;0.5175;14148.967499999999;13192.032500000001
13457;2019;Šakių r. sav.;27341.0;45–49;1103;0.5515;15078.5615;12262.4385
13458;2019;Šakių r. sav.;27341.0;50–54;1048;0.524;14326.684000000001;13014.315999999999
13459;2019;Šakių r. sav.;27341.0;55–59;991;0.4955;13547.4655;13793.5345
13460;2019;Šakių r. sav.;27341.0;60–64;1140;0.57;15584.369999999999;11756.630000000001
13461;2019;Šakių r. sav.;27341.0;65–69;1412;0.706;19302.746;8038.254000000001
13462;2019;Šakių r. sav.;27341.0;70–74;1741;0.8705;23800.340500000002;3540.659499999998
13463;2019;Šakių r. sav.;27341.0;75 ir vyresni;2240;1.12;30621.920000000002;-3280.920000000002
13549;2001;Vilkaviškio r. sav.;50236.0;Iš viso pagal amžių;1098;0.549;27579.564000000002;22656.435999999998
13550;2001;Vilkaviškio r. sav.;50236.0;0–4;969;0.4845;24339.342;25896.658
13551;2001;Vilkaviškio r. sav.;50236.0;5–9;958;0.479;24063.043999999998;26172.956000000002
13552;2001;Vilkaviškio r. sav.;50236.0;10–14;933;0.4665;23435.094;26800.906
13553;2001;Vilkaviškio r. sav.;50236.0;15–19;929;0.4645;23334.622;26901.378
13554;2001;Vilkaviškio r. sav.;50236.0;20–24;861;0.4305;21626.597999999998;28609.402000000002
13555;2001;Vilkaviškio r. sav.;50236.0;25–29;986;0.493;24766.347999999998;25469.652000000002
13556;2001;Vilkaviškio r. sav.;50236.0;30–34;957;0.4785;24037.926;26198.074
13557;2001;Vilkaviškio r. sav.;50236.0;35–39;977;0.4885;24540.286;25695.714
13558;2001;Vilkaviškio r. sav.;50236.0;40–44;971;0.4855;24389.577999999998;25846.422000000002
13559;2001;Vilkaviškio r. sav.;50236.0;45–49;1035;0.5175;25997.129999999997;24238.870000000003
13560;2001;Vilkaviškio r. sav.;50236.0;50–54;1039;0.5195;26097.602;24138.398
13561;2001;Vilkaviškio r. sav.;50236.0;55–59;1260;0.63;31648.68;18587.32
13562;2001;Vilkaviškio r. sav.;50236.0;60–64;1447;0.7235;36345.746;13890.254
13563;2001;Vilkaviškio r. sav.;50236.0;65–69;1497;0.7485;37601.646;12634.354
13564;2001;Vilkaviškio r. sav.;50236.0;70–74;1806;0.903;45363.108;4872.892
13565;2001;Vilkaviškio r. sav.;50236.0;75 ir vyresni;2162;1.081;54305.115999999995;-4069.1159999999945
13566;2002;Vilkaviškio r. sav.;49951.0;Iš viso pagal amžių;1095;0.5475;27348.1725;22602.8275
13567;2002;Vilkaviškio r. sav.;49951.0;0–4;951;0.4755;23751.7005;26199.2995
13568;2002;Vilkaviškio r. sav.;49951.0;5–9;941;0.4705;23501.945499999998;26449.054500000002
13569;2002;Vilkaviškio r. sav.;49951.0;10–14;944;0.472;23576.872;26374.128
13570;2002;Vilkaviškio r. sav.;49951.0;15–19;949;0.4745;23701.749499999998;26249.250500000002
13571;2002;Vilkaviškio r. sav.;49951.0;20–24;833;0.4165;20804.5915;29146.4085
13572;2002;Vilkaviškio r. sav.;49951.0;25–29;982;0.491;24525.941;25425.059
13573;2002;Vilkaviškio r. sav.;49951.0;30–34;949;0.4745;23701.749499999998;26249.250500000002
13574;2002;Vilkaviškio r. sav.;49951.0;35–39;1013;0.5065;25300.1815;24650.8185
13575;2002;Vilkaviškio r. sav.;49951.0;40–44;936;0.468;23377.068000000003;26573.931999999997
13576;2002;Vilkaviškio r. sav.;49951.0;45–49;1053;0.5265;26299.2015;23651.7985
13577;2002;Vilkaviškio r. sav.;49951.0;50–54;1088;0.544;27173.344;22777.656
13578;2002;Vilkaviškio r. sav.;49951.0;55–59;1185;0.5925;29595.967500000002;20355.032499999998
13579;2002;Vilkaviškio r. sav.;49951.0;60–64;1388;0.694;34665.994;15285.006000000001
13580;2002;Vilkaviškio r. sav.;49951.0;65–69;1500;0.75;37463.25;12487.75
13581;2002;Vilkaviškio r. sav.;49951.0;70–74;1691;0.8455;42233.5705;7717.429499999998
13582;2002;Vilkaviškio r. sav.;49951.0;75 ir vyresni;2252;1.126;56244.825999999994;-6293.825999999994
13583;2003;Vilkaviškio r. sav.;49622.0;Iš viso pagal amžių;1094;0.547;27143.234;22478.766
13584;2003;Vilkaviškio r. sav.;49622.0;0–4;965;0.4825;23942.614999999998;25679.385000000002
13585;2003;Vilkaviškio r. sav.;49622.0;5–9;962;0.481;23868.182;25753.818
13586;2003;Vilkaviškio r. sav.;49622.0;10–14;940;0.47;23322.34;26299.66
13587;2003;Vilkaviškio r. sav.;49622.0;15–19;971;0.4855;24091.481;25530.519
13588;2003;Vilkaviškio r. sav.;49622.0;20–24;797;0.3985;19774.367000000002;29847.632999999998
13589;2003;Vilkaviškio r. sav.;49622.0;25–29;979;0.4895;24289.969;25332.031
13590;2003;Vilkaviškio r. sav.;49622.0;30–34;942;0.471;23371.962;26250.038
13591;2003;Vilkaviškio r. sav.;49622.0;35–39;1025;0.5125;25431.274999999998;24190.725000000002
13592;2003;Vilkaviškio r. sav.;49622.0;40–44;928;0.464;23024.608;26597.392
13593;2003;Vilkaviškio r. sav.;49622.0;45–49;1053;0.5265;26125.983;23496.017
13594;2003;Vilkaviškio r. sav.;49622.0;50–54;1075;0.5375;26671.824999999997;22950.175000000003
13595;2003;Vilkaviškio r. sav.;49622.0;55–59;1079;0.5395;26771.069;22850.931
13596;2003;Vilkaviškio r. sav.;49622.0;60–64;1449;0.7245;35951.139;13670.860999999997
13597;2003;Vilkaviškio r. sav.;49622.0;65–69;1455;0.7275;36100.005000000005;13521.994999999995
13598;2003;Vilkaviškio r. sav.;49622.0;70–74;1686;0.843;41831.346;7790.654000000002
13599;2003;Vilkaviškio r. sav.;49622.0;75 ir vyresni;2292;1.146;56866.812;-7244.811999999998
13600;2004;Vilkaviškio r. sav.;49137.0;Iš viso pagal amžių;1100;0.55;27025.350000000002;22111.649999999998
13601;2004;Vilkaviškio r. sav.;49137.0;0–4;987;0.4935;24249.1095;24887.8905
13602;2004;Vilkaviškio r. sav.;49137.0;5–9;942;0.471;23143.527;25993.473
13603;2004;Vilkaviškio r. sav.;49137.0;10–14;962;0.481;23634.897;25502.103
13604;2004;Vilkaviškio r. sav.;49137.0;15–19;947;0.4735;23266.369499999997;25870.630500000003
13605;2004;Vilkaviškio r. sav.;49137.0;20–24;840;0.42;20637.54;28499.46
13606;2004;Vilkaviškio r. sav.;49137.0;25–29;928;0.464;22799.568000000003;26337.431999999997
13607;2004;Vilkaviškio r. sav.;49137.0;30–34;956;0.478;23487.486;25649.514
13608;2004;Vilkaviškio r. sav.;49137.0;35–39;1009;0.5045;24789.616499999996;24347.383500000004
13609;2004;Vilkaviškio r. sav.;49137.0;40–44;937;0.4685;23020.684500000003;26116.315499999997
13610;2004;Vilkaviškio r. sav.;49137.0;45–49;1053;0.5265;25870.6305;23266.3695
13611;2004;Vilkaviškio r. sav.;49137.0;50–54;1026;0.513;25207.281;23929.719
13612;2004;Vilkaviškio r. sav.;49137.0;55–59;1108;0.554;27221.898;21915.102
13613;2004;Vilkaviškio r. sav.;49137.0;60–64;1406;0.703;34543.311;14593.688999999998
13614;2004;Vilkaviškio r. sav.;49137.0;65–69;1579;0.7895;38793.6615;10343.338499999998
13615;2004;Vilkaviškio r. sav.;49137.0;70–74;1651;0.8255;40562.5935;8574.406499999997
13616;2004;Vilkaviškio r. sav.;49137.0;75 ir vyresni;2349;1.1745;57711.406500000005;-8574.406500000005
13617;2005;Vilkaviškio r. sav.;48338.0;Iš viso pagal amžių;1104;0.552;26682.576;21655.424
13618;2005;Vilkaviškio r. sav.;48338.0;0–4;974;0.487;23540.606;24797.394
13619;2005;Vilkaviškio r. sav.;48338.0;5–9;950;0.475;22960.55;25377.45
13620;2005;Vilkaviškio r. sav.;48338.0;10–14;964;0.482;23298.915999999997;25039.084000000003
13621;2005;Vilkaviškio r. sav.;48338.0;15–19;952;0.476;23008.888;25329.112
13622;2005;Vilkaviškio r. sav.;48338.0;20–24;857;0.4285;20712.833;27625.167
13623;2005;Vilkaviškio r. sav.;48338.0;25–29;895;0.4475;21631.255;26706.745
13624;2005;Vilkaviškio r. sav.;48338.0;30–34;988;0.494;23878.971999999998;24459.028000000002
13625;2005;Vilkaviškio r. sav.;48338.0;35–39;974;0.487;23540.606;24797.394
13626;2005;Vilkaviškio r. sav.;48338.0;40–44;984;0.492;23782.296;24555.704
13627;2005;Vilkaviškio r. sav.;48338.0;45–49;996;0.498;24072.324;24265.676
13628;2005;Vilkaviškio r. sav.;48338.0;50–54;1071;0.5355;25884.999;22453.001
13629;2005;Vilkaviškio r. sav.;48338.0;55–59;1081;0.5405;26126.689;22211.311
13630;2005;Vilkaviškio r. sav.;48338.0;60–64;1424;0.712;34416.655999999995;13921.344000000005
13631;2005;Vilkaviškio r. sav.;48338.0;65–69;1608;0.804;38863.752;9474.248
13632;2005;Vilkaviškio r. sav.;48338.0;70–74;1629;0.8145;39371.301;8966.699
13633;2005;Vilkaviškio r. sav.;48338.0;75 ir vyresni;2387;1.1935;57691.403;-9353.402999999998
13634;2006;Vilkaviškio r. sav.;47112.0;Iš viso pagal amžių;1111;0.5555;26170.716;20941.284
13635;2006;Vilkaviškio r. sav.;47112.0;0–4;978;0.489;23037.768;24074.232
13636;2006;Vilkaviškio r. sav.;47112.0;5–9;954;0.477;22472.424;24639.576
13637;2006;Vilkaviškio r. sav.;47112.0;10–14;961;0.4805;22637.316;24474.684
13638;2006;Vilkaviškio r. sav.;47112.0;15–19;932;0.466;21954.192000000003;25157.807999999997
13639;2006;Vilkaviškio r. sav.;47112.0;20–24;911;0.4555;21459.516;25652.484
13640;2006;Vilkaviškio r. sav.;47112.0;25–29;861;0.4305;20281.716;26830.284
13641;2006;Vilkaviškio r. sav.;47112.0;30–34;1018;0.509;23980.008;23131.992
13642;2006;Vilkaviškio r. sav.;47112.0;35–39;989;0.4945;23296.884;23815.116
13643;2006;Vilkaviškio r. sav.;47112.0;40–44;1012;0.506;23838.672;23273.328
13644;2006;Vilkaviškio r. sav.;47112.0;45–49;984;0.492;23179.104;23932.896
13645;2006;Vilkaviškio r. sav.;47112.0;50–54;1069;0.5345;25181.363999999998;21930.636000000002
13646;2006;Vilkaviškio r. sav.;47112.0;55–59;1088;0.544;25628.928000000004;21483.071999999996
13647;2006;Vilkaviškio r. sav.;47112.0;60–64;1363;0.6815;32106.828;15005.171999999999
13648;2006;Vilkaviškio r. sav.;47112.0;65–69;1632;0.816;38443.392;8668.608
13649;2006;Vilkaviškio r. sav.;47112.0;70–74;1706;0.853;40186.536;6925.464
13650;2006;Vilkaviškio r. sav.;47112.0;75 ir vyresni;2271;1.1355;53495.676;-6383.6759999999995
13651;2007;Vilkaviškio r. sav.;46239.0;Iš viso pagal amžių;1112;0.556;25708.884000000002;20530.115999999998
13652;2007;Vilkaviškio r. sav.;46239.0;0–4;1016;0.508;23489.412;22749.588
13653;2007;Vilkaviškio r. sav.;46239.0;5–9;939;0.4695;21709.210499999997;24529.789500000003
13654;2007;Vilkaviškio r. sav.;46239.0;10–14;948;0.474;21917.286;24321.714
13655;2007;Vilkaviškio r. sav.;46239.0;15–19;933;0.4665;21570.4935;24668.5065
13656;2007;Vilkaviškio r. sav.;46239.0;20–24;939;0.4695;21709.210499999997;24529.789500000003
13657;2007;Vilkaviškio r. sav.;46239.0;25–29;830;0.415;19189.184999999998;27049.815000000002
13658;2007;Vilkaviškio r. sav.;46239.0;30–34;1022;0.511;23628.129;22610.871
13659;2007;Vilkaviškio r. sav.;46239.0;35–39;970;0.485;22425.915;23813.085
13660;2007;Vilkaviškio r. sav.;46239.0;40–44;1037;0.5185;23974.921499999997;22264.078500000003
13661;2007;Vilkaviškio r. sav.;46239.0;45–49;961;0.4805;22217.8395;24021.1605
13662;2007;Vilkaviškio r. sav.;46239.0;50–54;1113;0.5565;25732.0035;20506.9965
13663;2007;Vilkaviškio r. sav.;46239.0;55–59;1144;0.572;26448.708;19790.292
13664;2007;Vilkaviškio r. sav.;46239.0;60–64;1293;0.6465;29893.513499999997;16345.486500000003
13665;2007;Vilkaviškio r. sav.;46239.0;65–69;1572;0.786;36343.854;9895.146
13666;2007;Vilkaviškio r. sav.;46239.0;70–74;1768;0.884;40875.276;5363.724000000002
13667;2007;Vilkaviškio r. sav.;46239.0;75 ir vyresni;2207;1.1035;51024.7365;-4785.736499999999
13668;2008;Vilkaviškio r. sav.;45488.0;Iš viso pagal amžių;1115;0.5575;25359.56;20128.44
13669;2008;Vilkaviškio r. sav.;45488.0;0–4;984;0.492;22380.096;23107.904
13670;2008;Vilkaviškio r. sav.;45488.0;5–9;946;0.473;21515.824;23972.176
13671;2008;Vilkaviškio r. sav.;45488.0;10–14;976;0.488;22198.144;23289.856
13672;2008;Vilkaviškio r. sav.;45488.0;15–19;925;0.4625;21038.2;24449.8
13673;2008;Vilkaviškio r. sav.;45488.0;20–24;952;0.476;21652.288;23835.712
13674;2008;Vilkaviškio r. sav.;45488.0;25–29;793;0.3965;18035.992000000002;27452.007999999998
13675;2008;Vilkaviškio r. sav.;45488.0;30–34;1037;0.5185;23585.528;21902.472
13676;2008;Vilkaviškio r. sav.;45488.0;35–39;969;0.4845;22038.935999999998;23449.064000000002
13677;2008;Vilkaviškio r. sav.;45488.0;40–44;1062;0.531;24154.128;21333.872
13678;2008;Vilkaviškio r. sav.;45488.0;45–49;968;0.484;22016.192;23471.808
13679;2008;Vilkaviškio r. sav.;45488.0;50–54;1103;0.5515;25086.631999999998;20401.368000000002
13680;2008;Vilkaviškio r. sav.;45488.0;55–59;1133;0.5665;25768.952;19719.048
13681;2008;Vilkaviškio r. sav.;45488.0;60–64;1177;0.5885;26769.688000000002;18718.311999999998
13682;2008;Vilkaviškio r. sav.;45488.0;65–69;1669;0.8345;37959.736000000004;7528.263999999996
13683;2008;Vilkaviškio r. sav.;45488.0;70–74;1746;0.873;39711.024;5776.976000000002
13684;2008;Vilkaviškio r. sav.;45488.0;75 ir vyresni;2242;1.121;50992.048;-5504.0480000000025
13685;2009;Vilkaviškio r. sav.;44899.0;Iš viso pagal amžių;1114;0.557;25008.743000000002;19890.256999999998
13686;2009;Vilkaviškio r. sav.;44899.0;0–4;995;0.4975;22337.2525;22561.7475
13687;2009;Vilkaviškio r. sav.;44899.0;5–9;971;0.4855;21798.4645;23100.5355
13688;2009;Vilkaviškio r. sav.;44899.0;10–14;934;0.467;20967.833000000002;23931.166999999998
13689;2009;Vilkaviškio r. sav.;44899.0;15–19;958;0.479;21506.621;23392.379
13690;2009;Vilkaviškio r. sav.;44899.0;20–24;928;0.464;20833.136000000002;24065.863999999998
13691;2009;Vilkaviškio r. sav.;44899.0;25–29;806;0.403;18094.297000000002;26804.702999999998
13692;2009;Vilkaviškio r. sav.;44899.0;30–34;954;0.477;21416.823;23482.177
13693;2009;Vilkaviškio r. sav.;44899.0;35–39;1003;0.5015;22516.848499999996;22382.151500000004
13694;2009;Vilkaviškio r. sav.;44899.0;40–44;1045;0.5225;23459.727499999997;21439.272500000003
13695;2009;Vilkaviškio r. sav.;44899.0;45–49;978;0.489;21955.611;22943.389
13696;2009;Vilkaviškio r. sav.;44899.0;50–54;1106;0.553;24829.147;20069.853
13697;2009;Vilkaviškio r. sav.;44899.0;55–59;1091;0.5455;24492.4045;20406.5955
13698;2009;Vilkaviškio r. sav.;44899.0;60–64;1192;0.596;26759.804;18139.196
13699;2009;Vilkaviškio r. sav.;44899.0;65–69;1604;0.802;36008.998;8890.002
13700;2009;Vilkaviškio r. sav.;44899.0;70–74;1865;0.9325;41868.3175;3030.6825000000026
13701;2009;Vilkaviškio r. sav.;44899.0;75 ir vyresni;2213;1.1065;49680.743500000004;-4781.743500000004
13702;2010;Vilkaviškio r. sav.;44128.0;Iš viso pagal amžių;1111;0.5555;24513.104;19614.896
13703;2010;Vilkaviškio r. sav.;44128.0;0–4;1014;0.507;22372.896;21755.104
13704;2010;Vilkaviškio r. sav.;44128.0;5–9;962;0.481;21225.568;22902.432
13705;2010;Vilkaviškio r. sav.;44128.0;10–14;926;0.463;20431.264;23696.736
13706;2010;Vilkaviškio r. sav.;44128.0;15–19;962;0.481;21225.568;22902.432
13707;2010;Vilkaviškio r. sav.;44128.0;20–24;920;0.46;20298.88;23829.12
13708;2010;Vilkaviškio r. sav.;44128.0;25–29;808;0.404;17827.712;26300.288
13709;2010;Vilkaviškio r. sav.;44128.0;30–34;926;0.463;20431.264;23696.736
13710;2010;Vilkaviškio r. sav.;44128.0;35–39;1026;0.513;22637.664;21490.336
13711;2010;Vilkaviškio r. sav.;44128.0;40–44;1012;0.506;22328.768;21799.232
13712;2010;Vilkaviškio r. sav.;44128.0;45–49;1006;0.503;22196.384000000002;21931.615999999998
13713;2010;Vilkaviškio r. sav.;44128.0;50–54;1040;0.52;22946.56;21181.44
13714;2010;Vilkaviškio r. sav.;44128.0;55–59;1147;0.5735;25307.408;18820.592
13715;2010;Vilkaviškio r. sav.;44128.0;60–64;1167;0.5835;25748.688000000002;18379.311999999998
13716;2010;Vilkaviškio r. sav.;44128.0;65–69;1618;0.809;35699.552;8428.447999999997
13717;2010;Vilkaviškio r. sav.;44128.0;70–74;1841;0.9205;40619.824;3508.1759999999995
13718;2010;Vilkaviškio r. sav.;44128.0;75 ir vyresni;2217;1.1085;48915.888;-4787.887999999999
13719;2011;Vilkaviškio r. sav.;42710.0;Iš viso pagal amžių;1112;0.556;23746.760000000002;18963.239999999998
13720;2011;Vilkaviškio r. sav.;42710.0;0–4;1001;0.5005;21376.354999999996;21333.645000000004
13721;2011;Vilkaviškio r. sav.;42710.0;5–9;953;0.4765;20351.315;22358.685
