;Laikotarpis;Administracinė teritorija;population;Amžius;women;proportion;population_women;population_men;possibility;group;men_proportion;group_men;age_woman;age_men
10398;2007;Palangos m. sav.;16518.0;50–54;1208;0.604;9976.872;6541.128000000001;0.0625;0.03775;0.396;0.02475;623.5545;408.82050000000004
10399;2007;Palangos m. sav.;16518.0;55–59;1484;0.742;12256.356;4261.644;0.0625;0.046375;0.258;0.016125;766.02225;266.35275
10400;2007;Palangos m. sav.;16518.0;60–64;1648;0.824;13610.831999999999;2907.1680000000015;0.0625;0.0515;0.17600000000000005;0.011000000000000003;850.6769999999999;181.69800000000004
10401;2007;Palangos m. sav.;16518.0;65–69;1652;0.826;13643.867999999999;2874.1320000000014;0.0625;0.051625;0.17400000000000004;0.010875000000000003;852.7417499999999;179.63325000000003
10402;2007;Palangos m. sav.;16518.0;70–74;1965;0.9825;16228.935000000001;289.0649999999987;0.0625;0.06140625;0.01749999999999996;0.0010937499999999975;1014.3084375000001;18.066562499999957
10403;2007;Palangos m. sav.;16518.0;75 ir vyresni;2274;1.137;18780.966;-2262.9660000000003;0.0625;0.0710625;0.137;0.0085625;1173.810375;141.43537500000002
10404;2008;Palangos m. sav.;16386.0;Iš viso pagal amžių;1212;0.606;9929.916;6456.084000000001;0.0625;0.037875;0.394;0.024625;620.61975;403.50525
10405;2008;Palangos m. sav.;16386.0;0–4;900;0.45;7373.7;9012.3;0.0625;0.028125;0.55;0.034375;460.85625;563.2687500000001
10406;2008;Palangos m. sav.;16386.0;5–9;913;0.4565;7480.209;8905.791000000001;0.0625;0.02853125;0.5435;0.03396875;467.5130625;556.6119375
10407;2008;Palangos m. sav.;16386.0;10–14;930;0.465;7619.490000000001;8766.509999999998;0.0625;0.0290625;0.5349999999999999;0.033437499999999995;476.21812500000004;547.9068749999999
10408;2008;Palangos m. sav.;16386.0;15–19;915;0.4575;7496.595;8889.404999999999;0.0625;0.02859375;0.5425;0.03390625;468.5371875;555.5878124999999
10409;2008;Palangos m. sav.;16386.0;20–24;890;0.445;7291.77;9094.23;0.0625;0.0278125;0.5549999999999999;0.034687499999999996;455.735625;568.389375
10410;2008;Palangos m. sav.;16386.0;25–29;894;0.447;7324.542;9061.457999999999;0.0625;0.0279375;0.5529999999999999;0.034562499999999996;457.783875;566.3411249999999
10411;2008;Palangos m. sav.;16386.0;30–34;987;0.4935;8086.491;8299.509;0.0625;0.03084375;0.5065;0.03165625;505.4056875;518.7193125
10412;2008;Palangos m. sav.;16386.0;35–39;1155;0.5775;9462.915;6923.084999999999;0.0625;0.03609375;0.4225;0.02640625;591.4321875;432.6928125
10413;2008;Palangos m. sav.;16386.0;40–44;1264;0.632;10355.952;6030.048000000001;0.0625;0.0395;0.368;0.023;647.247;376.878
10414;2008;Palangos m. sav.;16386.0;45–49;1275;0.6375;10446.074999999999;5939.925000000001;0.0625;0.03984375;0.36250000000000004;0.022656250000000003;652.8796874999999;371.24531250000007
10415;2008;Palangos m. sav.;16386.0;50–54;1229;0.6145;10069.197;6316.803;0.0625;0.03840625;0.38549999999999995;0.024093749999999997;629.3248125;394.80018749999994
10416;2008;Palangos m. sav.;16386.0;55–59;1505;0.7525;12330.464999999998;4055.5350000000017;0.0625;0.04703125;0.24750000000000005;0.015468750000000003;770.6540624999999;253.47093750000005
10417;2008;Palangos m. sav.;16386.0;60–64;1740;0.87;14255.82;2130.1800000000003;0.0625;0.054375;0.13;0.008125;890.98875;133.13625000000002
10418;2008;Palangos m. sav.;16386.0;65–69;1562;0.781;12797.466;3588.5339999999997;0.0625;0.0488125;0.21899999999999997;0.013687499999999998;799.841625;224.28337499999998
10419;2008;Palangos m. sav.;16386.0;70–74;2043;1.0215;16738.299000000003;-352.2990000000027;0.0625;0.06384375;0.021500000000000075;0.0013437500000000047;1046.1436875000002;22.018687500000077
10420;2008;Palangos m. sav.;16386.0;75 ir vyresni;2192;1.096;17959.056;-1573.0560000000005;0.0625;0.0685;0.09600000000000009;0.006000000000000005;1122.441;98.31600000000009
10421;2009;Palangos m. sav.;16272.0;Iš viso pagal amžių;1224;0.612;9958.464;6313.536;0.0625;0.03825;0.388;0.02425;622.404;394.596
10422;2009;Palangos m. sav.;16272.0;0–4;893;0.4465;7265.448;9006.552;0.0625;0.02790625;0.5535;0.03459375;454.0905;562.9095
10423;2009;Palangos m. sav.;16272.0;5–9;927;0.4635;7542.072;8729.928;0.0625;0.02896875;0.5365;0.03353125;471.3795;545.6205
10424;2009;Palangos m. sav.;16272.0;10–14;937;0.4685;7623.432000000001;8648.568;0.0625;0.02928125;0.5315;0.03321875;476.46450000000004;540.5355
10425;2009;Palangos m. sav.;16272.0;15–19;904;0.452;7354.944;8917.056;0.0625;0.02825;0.548;0.03425;459.684;557.316
10426;2009;Palangos m. sav.;16272.0;20–24;879;0.4395;7151.544;9120.456;0.0625;0.02746875;0.5605;0.03503125;446.9715;570.0285
10427;2009;Palangos m. sav.;16272.0;25–29;923;0.4615;7509.528;8762.472;0.0625;0.02884375;0.5385;0.03365625;469.3455;547.6545
10428;2009;Palangos m. sav.;16272.0;30–34;1020;0.51;8298.72;7973.280000000001;0.0625;0.031875;0.49;0.030625;518.67;498.33
10429;2009;Palangos m. sav.;16272.0;35–39;1118;0.559;9096.048;7175.951999999999;0.0625;0.0349375;0.44099999999999995;0.027562499999999997;568.503;448.49699999999996
10430;2009;Palangos m. sav.;16272.0;40–44;1272;0.636;10348.992;5923.008;0.0625;0.03975;0.364;0.02275;646.812;370.188
10431;2009;Palangos m. sav.;16272.0;45–49;1290;0.645;10495.44;5776.5599999999995;0.0625;0.0403125;0.355;0.0221875;655.965;361.03499999999997
10432;2009;Palangos m. sav.;16272.0;50–54;1274;0.637;10365.264000000001;5906.735999999999;0.0625;0.0398125;0.363;0.0226875;647.8290000000001;369.171
10433;2009;Palangos m. sav.;16272.0;55–59;1483;0.7415;12065.688;4206.312;0.0625;0.04634375;0.25849999999999995;0.016156249999999997;754.1055;262.89449999999994
10434;2009;Palangos m. sav.;16272.0;60–64;1807;0.9035;14701.752;1570.2479999999996;0.0625;0.05646875;0.09650000000000003;0.006031250000000002;918.8595;98.14050000000003
10435;2009;Palangos m. sav.;16272.0;65–69;1493;0.7465;12147.048;4124.951999999999;0.0625;0.04665625;0.25349999999999995;0.015843749999999997;759.1905;257.80949999999996
10436;2009;Palangos m. sav.;16272.0;70–74;1996;0.998;16239.456;32.54399999999987;0.0625;0.062375;0.0020000000000000018;0.0001250000000000001;1014.966;2.0340000000000016
10437;2009;Palangos m. sav.;16272.0;75 ir vyresni;2301;1.1505;18720.936;-2448.9360000000015;0.0625;0.07190625;0.15050000000000008;0.009406250000000005;1170.0585;153.05850000000007
10438;2010;Palangos m. sav.;16212.0;Iš viso pagal amžių;1219;0.6095;9881.214;6330.786;0.0625;0.03809375;0.39049999999999996;0.024406249999999997;617.575875;395.67412499999995
10439;2010;Palangos m. sav.;16212.0;0–4;926;0.463;7506.156;8705.844000000001;0.0625;0.0289375;0.5369999999999999;0.033562499999999995;469.13475;544.11525
10440;2010;Palangos m. sav.;16212.0;5–9;895;0.4475;7254.87;8957.130000000001;0.0625;0.02796875;0.5525;0.03453125;453.429375;559.820625
10441;2010;Palangos m. sav.;16212.0;10–14;953;0.4765;7725.018;8486.982;0.0625;0.02978125;0.5235000000000001;0.032718750000000005;482.813625;530.4363750000001
10442;2010;Palangos m. sav.;16212.0;15–19;899;0.4495;7287.294;8924.706;0.0625;0.02809375;0.5505;0.03440625;455.455875;557.794125
10443;2010;Palangos m. sav.;16212.0;20–24;891;0.4455;7222.446;8989.554;0.0625;0.02784375;0.5545;0.03465625;451.402875;561.847125
10444;2010;Palangos m. sav.;16212.0;25–29;921;0.4605;7465.626;8746.374;0.0625;0.02878125;0.5395;0.03371875;466.601625;546.648375
10445;2010;Palangos m. sav.;16212.0;30–34;958;0.479;7765.548;8446.452000000001;0.0625;0.0299375;0.521;0.0325625;485.34675;527.9032500000001
10446;2010;Palangos m. sav.;16212.0;35–39;1108;0.554;8981.448;7230.552;0.0625;0.034625;0.44599999999999995;0.027874999999999997;561.3405;451.9094999999999
10447;2010;Palangos m. sav.;16212.0;40–44;1263;0.6315;10237.877999999999;5974.122000000001;0.0625;0.03946875;0.36850000000000005;0.023031250000000003;639.8673749999999;373.3826250000001
10448;2010;Palangos m. sav.;16212.0;45–49;1232;0.616;9986.592;6225.407999999999;0.0625;0.0385;0.384;0.024;624.162;389.088
10449;2010;Palangos m. sav.;16212.0;50–54;1281;0.6405;10383.786;5828.214;0.0625;0.04003125;0.35950000000000004;0.022468750000000003;648.986625;364.26337500000005
10450;2010;Palangos m. sav.;16212.0;55–59;1482;0.741;12013.092;4198.907999999999;0.0625;0.0463125;0.259;0.0161875;750.81825;262.43175
10451;2010;Palangos m. sav.;16212.0;60–64;1627;0.8135;13188.462;3023.5380000000005;0.0625;0.05084375;0.1865;0.01165625;824.278875;188.971125
10452;2010;Palangos m. sav.;16212.0;65–69;1689;0.8445;13691.034;2520.9660000000003;0.0625;0.05278125;0.15549999999999997;0.009718749999999998;855.689625;157.56037499999996
10453;2010;Palangos m. sav.;16212.0;70–74;1805;0.9025;14631.33;1580.67;0.0625;0.05640625;0.09750000000000003;0.006093750000000002;914.458125;98.79187500000003
10454;2010;Palangos m. sav.;16212.0;75 ir vyresni;2353;1.1765;19073.418;-2861.4180000000015;0.0625;0.07353125;0.1765000000000001;0.011031250000000006;1192.088625;178.8386250000001
10455;2011;Palangos m. sav.;15771.0;Iš viso pagal amžių;1235;0.6175;9738.5925;6032.407499999999;0.0625;0.03859375;0.38249999999999995;0.023906249999999997;608.66203125;377.02546874999996
10456;2011;Palangos m. sav.;15771.0;0–4;989;0.4945;7798.7595;7972.2405;0.0625;0.03090625;0.5055000000000001;0.031593750000000004;487.42246875;498.26503125000005
10457;2011;Palangos m. sav.;15771.0;5–9;871;0.4355;6868.2705;8902.729500000001;0.0625;0.02721875;0.5645;0.03528125;429.26690625;556.42059375
10458;2011;Palangos m. sav.;15771.0;10–14;993;0.4965;7830.3015;7940.6985;0.0625;0.03103125;0.5035000000000001;0.031468750000000004;489.39384375;496.2936562500001
10459;2011;Palangos m. sav.;15771.0;15–19;894;0.447;7049.637;8721.363000000001;0.0625;0.0279375;0.5529999999999999;0.034562499999999996;440.6023125;545.0851875
10460;2011;Palangos m. sav.;15771.0;20–24;917;0.4585;7231.003500000001;8539.9965;0.0625;0.02865625;0.5415;0.03384375;451.93771875000004;533.74978125
10461;2011;Palangos m. sav.;15771.0;25–29;983;0.4915;7751.4465;8019.5535;0.0625;0.03071875;0.5085;0.03178125;484.46540625;501.22209374999994
10462;2011;Palangos m. sav.;15771.0;30–34;1026;0.513;8090.523;7680.477;0.0625;0.0320625;0.487;0.0304375;505.6576875;480.0298125
10463;2011;Palangos m. sav.;15771.0;35–39;1049;0.5245;8271.8895;7499.110500000001;0.0625;0.03278125;0.47550000000000003;0.029718750000000002;516.99309375;468.69440625000004
10464;2011;Palangos m. sav.;15771.0;40–44;1210;0.605;9541.455;6229.545;0.0625;0.0378125;0.395;0.0246875;596.3409375;389.3465625
10465;2011;Palangos m. sav.;15771.0;45–49;1223;0.6115;9643.9665;6127.0335;0.0625;0.03821875;0.38849999999999996;0.024281249999999997;602.74790625;382.93959375
10466;2011;Palangos m. sav.;15771.0;50–54;1344;0.672;10598.112000000001;5172.887999999999;0.0625;0.042;0.32799999999999996;0.020499999999999997;662.3820000000001;323.30549999999994
10467;2011;Palangos m. sav.;15771.0;55–59;1267;0.6335;9990.9285;5780.0715;0.0625;0.03959375;0.36650000000000005;0.022906250000000003;624.43303125;361.25446875000006
10468;2011;Palangos m. sav.;15771.0;60–64;1529;0.7645;12056.9295;3714.0705;0.0625;0.04778125;0.23550000000000004;0.014718750000000003;753.55809375;232.12940625000005
10469;2011;Palangos m. sav.;15771.0;65–69;1524;0.762;12017.502;3753.4979999999996;0.0625;0.047625;0.238;0.014875;751.093875;234.593625
10470;2011;Palangos m. sav.;15771.0;70–74;1862;0.931;14682.801000000001;1088.1989999999987;0.0625;0.0581875;0.06899999999999995;0.004312499999999997;917.6750625000001;68.01243749999995
10471;2011;Palangos m. sav.;15771.0;75 ir vyresni;2388;1.194;18830.574;-3059.5740000000005;0.0625;0.074625;0.19399999999999995;0.012124999999999997;1176.910875;191.22337499999995
10472;2012;Palangos m. sav.;15512.0;Iš viso pagal amžių;1246;0.623;9663.976;5848.023999999999;0.0625;0.0389375;0.377;0.0235625;603.9985;365.5015
10473;2012;Palangos m. sav.;15512.0;0–4;1051;0.5255;8151.556;7360.444;0.0625;0.03284375;0.47450000000000003;0.029656250000000002;509.47225;460.02775
10474;2012;Palangos m. sav.;15512.0;5–9;872;0.436;6763.232;8748.768;0.0625;0.02725;0.5640000000000001;0.035250000000000004;422.702;546.798
10475;2012;Palangos m. sav.;15512.0;10–14;1013;0.5065;7856.8279999999995;7655.1720000000005;0.0625;0.03165625;0.49350000000000005;0.030843750000000003;491.05174999999997;478.44825000000003
10476;2012;Palangos m. sav.;15512.0;15–19;898;0.449;6964.888;8547.112000000001;0.0625;0.0280625;0.5509999999999999;0.034437499999999996;435.3055;534.1945
10477;2012;Palangos m. sav.;15512.0;20–24;962;0.481;7461.272;8050.728;0.0625;0.0300625;0.519;0.0324375;466.3295;503.1705
10478;2012;Palangos m. sav.;15512.0;25–29;919;0.4595;7127.764;8384.236;0.0625;0.02871875;0.5405;0.03378125;445.48525;524.0147499999999
10479;2012;Palangos m. sav.;15512.0;30–34;1031;0.5155;7996.436;7515.564;0.0625;0.03221875;0.48450000000000004;0.030281250000000003;499.77725;469.72275
10480;2012;Palangos m. sav.;15512.0;35–39;1082;0.541;8391.992;7120.008;0.0625;0.0338125;0.45899999999999996;0.028687499999999998;524.4995;445.0005
10481;2012;Palangos m. sav.;15512.0;40–44;1087;0.5435;8430.771999999999;7081.228000000001;0.0625;0.03396875;0.4565;0.02853125;526.9232499999999;442.57675
10482;2012;Palangos m. sav.;15512.0;45–49;1276;0.638;9896.656;5615.343999999999;0.0625;0.039875;0.362;0.022625;618.541;350.959
10483;2012;Palangos m. sav.;15512.0;50–54;1326;0.663;10284.456;5227.544;0.0625;0.0414375;0.33699999999999997;0.021062499999999998;642.7785;326.7215
10484;2012;Palangos m. sav.;15512.0;55–59;1190;0.595;9229.64;6282.360000000001;0.0625;0.0371875;0.405;0.0253125;576.8525;392.64750000000004
10485;2012;Palangos m. sav.;15512.0;60–64;1575;0.7875;12215.699999999999;3296.300000000001;0.0625;0.04921875;0.21250000000000002;0.013281250000000001;763.4812499999999;206.01875
10486;2012;Palangos m. sav.;15512.0;65–69;1705;0.8525;13223.980000000001;2288.0199999999986;0.0625;0.05328125;0.14749999999999996;0.009218749999999998;826.4987500000001;143.00124999999997
10487;2012;Palangos m. sav.;15512.0;70–74;1689;0.8445;13099.884;2412.116;0.0625;0.05278125;0.15549999999999997;0.009718749999999998;818.74275;150.75724999999997
10488;2012;Palangos m. sav.;15512.0;75 ir vyresni;2457;1.2285;19056.492;-3544.4919999999984;0.0625;0.07678125;0.22849999999999993;0.014281249999999995;1191.03075;221.53074999999993
10489;2013;Palangos m. sav.;15353.0;Iš viso pagal amžių;1257;0.6285;9649.360499999999;5703.639500000001;0.0625;0.03928125;0.37150000000000005;0.023218750000000003;603.0850312499999;356.47746875000007
10490;2013;Palangos m. sav.;15353.0;0–4;1121;0.5605;8605.3565;6747.6435;0.0625;0.03503125;0.4395;0.02746875;537.83478125;421.72771875
10491;2013;Palangos m. sav.;15353.0;5–9;934;0.467;7169.851000000001;8183.148999999999;0.0625;0.0291875;0.5329999999999999;0.033312499999999995;448.11568750000004;511.4468124999999
10492;2013;Palangos m. sav.;15353.0;10–14;951;0.4755;7300.3515;8052.6485;0.0625;0.02971875;0.5245;0.03278125;456.27196875;503.29053124999996
10493;2013;Palangos m. sav.;15353.0;15–19;951;0.4755;7300.3515;8052.6485;0.0625;0.02971875;0.5245;0.03278125;456.27196875;503.29053124999996
10494;2013;Palangos m. sav.;15353.0;20–24;929;0.4645;7131.4685;8221.531500000001;0.0625;0.02903125;0.5355;0.03346875;445.71678125;513.84571875
10495;2013;Palangos m. sav.;15353.0;25–29;888;0.444;6816.732;8536.268;0.0625;0.02775;0.556;0.03475;426.04575;533.51675
10496;2013;Palangos m. sav.;15353.0;30–34;1086;0.543;8336.679;7016.321;0.0625;0.0339375;0.45699999999999996;0.028562499999999998;521.0424375;438.52006249999994
10497;2013;Palangos m. sav.;15353.0;35–39;1000;0.5;7676.5;7676.5;0.0625;0.03125;0.5;0.03125;479.78125;479.78125
10498;2013;Palangos m. sav.;15353.0;40–44;1147;0.5735;8804.9455;6548.0545;0.0625;0.03584375;0.4265;0.02665625;550.30909375;409.25340625
10499;2013;Palangos m. sav.;15353.0;45–49;1286;0.643;9871.979;5481.021000000001;0.0625;0.0401875;0.357;0.0223125;616.9986875;342.5638125
10500;2013;Palangos m. sav.;15353.0;50–54;1314;0.657;10086.921;5266.079;0.0625;0.0410625;0.34299999999999997;0.021437499999999998;630.4325625;329.1299375
10501;2013;Palangos m. sav.;15353.0;55–59;1250;0.625;9595.625;5757.375;0.0625;0.0390625;0.375;0.0234375;599.7265625;359.8359375
10502;2013;Palangos m. sav.;15353.0;60–64;1525;0.7625;11706.662499999999;3646.3375000000015;0.0625;0.04765625;0.23750000000000004;0.014843750000000003;731.6664062499999;227.89609375000003
10503;2013;Palangos m. sav.;15353.0;65–69;1646;0.823;12635.518999999998;2717.4810000000016;0.0625;0.0514375;0.17700000000000005;0.011062500000000003;789.7199374999999;169.84256250000004
10504;2013;Palangos m. sav.;15353.0;70–74;1741;0.8705;13364.7865;1988.2134999999998;0.0625;0.05440625;0.12949999999999995;0.008093749999999997;835.29915625;124.26334374999995
10505;2013;Palangos m. sav.;15353.0;75 ir vyresni;2427;1.2135;18630.8655;-3277.8655;0.0625;0.07584375;0.21350000000000002;0.013343750000000001;1164.42909375;204.86659375000002
10506;2014;Palangos m. sav.;15358.0;Iš viso pagal amžių;1253;0.6265;9621.786999999998;5736.213000000002;0.0625;0.03915625;0.37350000000000005;0.023343750000000003;601.3616874999999;358.51331250000004
10507;2014;Palangos m. sav.;15358.0;0–4;959;0.4795;7364.161;7993.839;0.0625;0.02996875;0.5205;0.03253125;460.2600625;499.61493749999994
10508;2014;Palangos m. sav.;15358.0;5–9;1046;0.523;8032.234;7325.766;0.0625;0.0326875;0.477;0.0298125;502.014625;457.860375
10509;2014;Palangos m. sav.;15358.0;10–14;971;0.4855;7456.309;7901.691;0.0625;0.03034375;0.5145;0.03215625;466.0193125;493.85568749999993
10510;2014;Palangos m. sav.;15358.0;15–19;971;0.4855;7456.309;7901.691;0.0625;0.03034375;0.5145;0.03215625;466.0193125;493.85568749999993
10511;2014;Palangos m. sav.;15358.0;20–24;857;0.4285;6580.903;8777.097;0.0625;0.02678125;0.5715;0.03571875;411.3064375;548.5685625
10512;2014;Palangos m. sav.;15358.0;25–29;864;0.432;6634.656;8723.344000000001;0.0625;0.027;0.5680000000000001;0.035500000000000004;414.666;545.2090000000001
10513;2014;Palangos m. sav.;15358.0;30–34;1170;0.585;8984.43;6373.57;0.0625;0.0365625;0.41500000000000004;0.025937500000000002;561.526875;398.34812500000004
10514;2014;Palangos m. sav.;15358.0;35–39;1005;0.5025;7717.3949999999995;7640.6050000000005;0.0625;0.03140625;0.49750000000000005;0.031093750000000003;482.33718749999997;477.53781250000003
10515;2014;Palangos m. sav.;15358.0;40–44;1120;0.56;8600.480000000001;6757.519999999999;0.0625;0.035;0.43999999999999995;0.027499999999999997;537.5300000000001;422.34499999999997
10516;2014;Palangos m. sav.;15358.0;45–49;1252;0.626;9614.108;5743.892;0.0625;0.039125;0.374;0.023375;600.88175;358.99325
10517;2014;Palangos m. sav.;15358.0;50–54;1323;0.6615;10159.317;5198.683000000001;0.0625;0.04134375;0.3385;0.02115625;634.9573125;324.9176875
10518;2014;Palangos m. sav.;15358.0;55–59;1272;0.636;9767.688;5590.312;0.0625;0.03975;0.364;0.02275;610.4805;349.3945
10519;2014;Palangos m. sav.;15358.0;60–64;1482;0.741;11380.278;3977.7219999999998;0.0625;0.0463125;0.259;0.0161875;711.267375;248.607625
10520;2014;Palangos m. sav.;15358.0;65–69;1765;0.8825;13553.435;1804.5650000000005;0.0625;0.05515625;0.11750000000000005;0.007343750000000003;847.0896875;112.78531250000005
10521;2014;Palangos m. sav.;15358.0;70–74;1598;0.799;12271.042000000001;3086.9579999999987;0.0625;0.0499375;0.20099999999999996;0.012562499999999997;766.9401250000001;192.93487499999995
10522;2014;Palangos m. sav.;15358.0;75 ir vyresni;2458;1.229;18874.982;-3516.982;0.0625;0.0768125;0.2290000000000001;0.014312500000000006;1179.686375;219.81137500000008
10523;2015;Palangos m. sav.;15379.0;Iš viso pagal amžių;1262;0.631;9704.149;5674.851000000001;0.0625;0.0394375;0.369;0.0230625;606.5093125;354.6781875
10524;2015;Palangos m. sav.;15379.0;0–4;1023;0.5115;7866.358499999999;7512.641500000001;0.0625;0.03196875;0.48850000000000005;0.030531250000000003;491.64740624999996;469.54009375000004
10525;2015;Palangos m. sav.;15379.0;5–9;994;0.497;7643.363;7735.637;0.0625;0.0310625;0.503;0.0314375;477.7101875;483.4773125
10526;2015;Palangos m. sav.;15379.0;10–14;883;0.4415;6789.8285;8589.1715;0.0625;0.02759375;0.5585;0.03490625;424.36428125;536.82321875
10527;2015;Palangos m. sav.;15379.0;15–19;1032;0.516;7935.564;7443.436;0.0625;0.03225;0.484;0.03025;495.97275;465.21475
10528;2015;Palangos m. sav.;15379.0;20–24;874;0.437;6720.623;8658.377;0.0625;0.0273125;0.563;0.0351875;420.0389375;541.1485624999999
10529;2015;Palangos m. sav.;15379.0;25–29;917;0.4585;7051.2715;8327.728500000001;0.0625;0.02865625;0.5415;0.03384375;440.70446875;520.48303125
10530;2015;Palangos m. sav.;15379.0;30–34;1086;0.543;8350.797;7028.2029999999995;0.0625;0.0339375;0.45699999999999996;0.028562499999999998;521.9248125;439.26268749999997
10531;2015;Palangos m. sav.;15379.0;35–39;1015;0.5075;7804.842499999999;7574.157500000001;0.0625;0.03171875;0.49250000000000005;0.030781250000000003;487.8026562499999;473.3848437500001
10532;2015;Palangos m. sav.;15379.0;40–44;1047;0.5235;8050.906499999999;7328.093500000001;0.0625;0.03271875;0.47650000000000003;0.029781250000000002;503.18165624999995;458.00584375000005
10533;2015;Palangos m. sav.;15379.0;45–49;1350;0.675;10380.825;4998.174999999999;0.0625;0.0421875;0.32499999999999996;0.020312499999999997;648.8015625;312.38593749999995
10534;2015;Palangos m. sav.;15379.0;50–54;1229;0.6145;9450.3955;5928.6044999999995;0.0625;0.03840625;0.38549999999999995;0.024093749999999997;590.64971875;370.53778124999997
10535;2015;Palangos m. sav.;15379.0;55–59;1385;0.6925;10649.9575;4729.0425;0.0625;0.04328125;0.3075;0.01921875;665.62234375;295.56515625
10536;2015;Palangos m. sav.;15379.0;60–64;1457;0.7285;11203.6015;4175.398499999999;0.0625;0.04553125;0.27149999999999996;0.016968749999999998;700.22509375;260.96240624999996
10537;2015;Palangos m. sav.;15379.0;65–69;1688;0.844;12979.876;2399.124;0.0625;0.05275;0.15600000000000003;0.009750000000000002;811.24225;149.94525000000002
10538;2015;Palangos m. sav.;15379.0;70–74;1780;0.89;13687.31;1691.6900000000005;0.0625;0.055625;0.10999999999999999;0.006874999999999999;855.456875;105.73062499999999
10539;2015;Palangos m. sav.;15379.0;75 ir vyresni;2433;1.2165;18708.553499999998;-3329.553499999998;0.0625;0.07603125;0.21649999999999991;0.013531249999999995;1169.2845937499999;208.0970937499999
10540;2016;Palangos m. sav.;15542.0;Iš viso pagal amžių;1245;0.6225;9674.895;5867.105;0.0625;0.03890625;0.37749999999999995;0.023593749999999997;604.6809375;366.6940625
10541;2016;Palangos m. sav.;15542.0;0–4;1019;0.5095;7918.648999999999;7623.351000000001;0.0625;0.03184375;0.49050000000000005;0.030656250000000003;494.91556249999996;476.45943750000004
10542;2016;Palangos m. sav.;15542.0;5–9;1022;0.511;7941.962;7600.038;0.0625;0.0319375;0.489;0.0305625;496.372625;475.002375
10543;2016;Palangos m. sav.;15542.0;10–14;869;0.4345;6752.999;8789.001;0.0625;0.02715625;0.5655;0.03534375;422.0624375;549.3125625
10544;2016;Palangos m. sav.;15542.0;15–19;1003;0.5015;7794.312999999999;7747.687000000001;0.0625;0.03134375;0.49850000000000005;0.031156250000000003;487.14456249999995;484.23043750000005
10545;2016;Palangos m. sav.;15542.0;20–24;968;0.484;7522.3279999999995;8019.6720000000005;0.0625;0.03025;0.516;0.03225;470.14549999999997;501.22950000000003
10546;2016;Palangos m. sav.;15542.0;25–29;900;0.45;6993.900000000001;8548.099999999999;0.0625;0.028125;0.55;0.034375;437.11875000000003;534.25625
10547;2016;Palangos m. sav.;15542.0;30–34;990;0.495;7693.29;7848.71;0.0625;0.0309375;0.505;0.0315625;480.830625;490.544375
10548;2016;Palangos m. sav.;15542.0;35–39;1022;0.511;7941.962;7600.038;0.0625;0.0319375;0.489;0.0305625;496.372625;475.002375
10549;2016;Palangos m. sav.;15542.0;40–44;1062;0.531;8252.802;7289.198;0.0625;0.0331875;0.469;0.0293125;515.800125;455.57487499999996
10550;2016;Palangos m. sav.;15542.0;45–49;1225;0.6125;9519.475;6022.525;0.0625;0.03828125;0.38749999999999996;0.024218749999999997;594.9671875;376.4078125
10551;2016;Palangos m. sav.;15542.0;50–54;1180;0.59;9169.779999999999;6372.220000000001;0.0625;0.036875;0.41000000000000003;0.025625000000000002;573.1112499999999;398.26375
10552;2016;Palangos m. sav.;15542.0;55–59;1402;0.701;10894.942;4647.058000000001;0.0625;0.0438125;0.29900000000000004;0.018687500000000003;680.933875;290.44112500000006
10553;2016;Palangos m. sav.;15542.0;60–64;1360;0.68;10568.560000000001;4973.439999999999;0.0625;0.0425;0.31999999999999995;0.019999999999999997;660.5350000000001;310.84
10554;2016;Palangos m. sav.;15542.0;65–69;1682;0.841;13070.822;2471.178;0.0625;0.0525625;0.15900000000000003;0.009937500000000002;816.926375;154.44862500000002
10555;2016;Palangos m. sav.;15542.0;70–74;1706;0.853;13257.326;2284.674000000001;0.0625;0.0533125;0.14700000000000002;0.009187500000000001;828.582875;142.79212500000003
10556;2016;Palangos m. sav.;15542.0;75 ir vyresni;2407;1.2035;18704.797;-3162.7969999999987;0.0625;0.07521875;0.20350000000000001;0.012718750000000001;1169.0498125;197.6748125
10557;2017;Palangos m. sav.;15449.0;Iš viso pagal amžių;1256;0.628;9701.972;5747.028;0.0625;0.03925;0.372;0.02325;606.37325;359.18925
10558;2017;Palangos m. sav.;15449.0;0–4;1022;0.511;7894.439;7554.561;0.0625;0.0319375;0.489;0.0305625;493.4024375;472.1600625
10559;2017;Palangos m. sav.;15449.0;5–9;1066;0.533;8234.317000000001;7214.682999999999;0.0625;0.0333125;0.46699999999999997;0.029187499999999998;514.6448125000001;450.9176875
10560;2017;Palangos m. sav.;15449.0;10–14;872;0.436;6735.764;8713.236;0.0625;0.02725;0.5640000000000001;0.035250000000000004;420.98525;544.57725
10561;2017;Palangos m. sav.;15449.0;15–19;1020;0.51;7878.99;7570.01;0.0625;0.031875;0.49;0.030625;492.436875;473.125625
10562;2017;Palangos m. sav.;15449.0;20–24;1013;0.5065;7824.918499999999;7624.081500000001;0.0625;0.03165625;0.49350000000000005;0.030843750000000003;489.05740624999993;476.50509375000007
10563;2017;Palangos m. sav.;15449.0;25–29;856;0.428;6612.172;8836.828000000001;0.0625;0.02675;0.5720000000000001;0.035750000000000004;413.26075;552.3017500000001
